Date,Equity_Return,Bond_Return
2024-01-01,-0.004028524725182909,-0.0004231516014080685
2024-01-02,0.0039035060296567234,0.00011046434635590879
2024-01-03,0.0033821619247442767,0.004078908244538203
2024-01-04,-0.0011787523917977988,0.002501378390030812
2024-01-05,0.0059388771344518355,0.00039380469480517096
2024-01-08,-0.0013386121597995131,0.0022434154469762025
2024-01-09,0.004661340620939309,8.06907562602075e-05
2024-01-10,0.0070362886314811295,0.00013618446371683383
2024-01-11,-0.007821102300926006,-0.001825611505165184
2024-01-12,0.0067517464420143725,0.004498362536132505
2024-01-15,0.0035688344410954803,0.0005416604491606644
2024-01-16,0.0065400011191583,0.004986258223952572
2024-01-17,-0.005053857100918664,-0.004419257368667502
2024-01-18,-0.00959466981393389,3.625643825112579e-05
2024-01-19,-0.016986889150393567,0.0029009155429566154
2024-01-22,0.018460435961296172,-0.0044447514916597045
2024-01-23,-0.012731565263776128,-0.0007989916307835334
2024-01-24,0.006206279129820035,-0.0006729632982857383
2024-01-25,0.005426499495426935,0.0005675873332348964
2024-01-26,0.020827068333792102,0.005425657809803691
2024-01-29,0.01632217621227621,-0.0016463088689935733
2024-01-30,-0.0018025780166892056,-0.0037504541007057986
2024-01-31,0.001858442478421576,0.0038385498110487352
2024-02-01,-0.000357403659970996,0.002747482645821151
2024-02-02,0.0033519107843636383,-0.0017437212266103997
2024-02-05,0.0004935137963463256,0.0017542551417372141
2024-02-06,0.0030469457678529125,0.003801389555164029
2024-02-07,0.0036021516025901046,0.0028677934431367994
2024-02-08,0.006208455710232463,0.0010863936847248048
2024-02-09,0.0037168670365095996,-0.0022565719410517506
2024-02-12,0.010071608997569693,0.0010854666347077664
2024-02-13,0.0024693709803553596,0.0014742432362260134
2024-02-14,0.013004215504136335,0.0016566498956809054
2024-02-15,0.012245785189616673,-0.001247766787630664
2024-02-16,-0.0010161967728428175,0.0021804045830009556
2024-02-19,-0.003446960538337767,0.0013896650907266892
2024-02-20,0.00034838140739312784,0.0021295850029323013
2024-02-21,-0.010292045372651182,-0.0003944664332771092
2024-02-22,0.0005887897016699941,0.0010067879678947724
2024-02-23,-0.007782501739303529,6.342667853994629e-06
2024-02-26,-0.005386247827069661,-0.0015362260044426198
2024-02-27,-0.00841005232448273,0.0014009452593079042
2024-02-28,0.0006521201553963037,0.0012721979546500555
2024-02-29,0.009064035146231787,-0.0016494646280390507
2024-03-01,0.003000412869200065,-0.0012018844449315366
2024-03-04,-0.020581614825751392,0.0006888324940411678
2024-03-05,0.0014592631722875403,0.0008901377934907057
2024-03-06,-0.006036544349807538,0.0004425812446007145
2024-03-07,-0.007152719978187753,-0.0034731593397742326
2024-03-08,0.010721624779972315,0.0025941531502485264
2024-03-11,0.018077121220316596,0.0014295205874106534
2024-03-12,0.02188747748513452,-0.0011507793326393106
2024-03-13,-0.006215819644253263,-0.0011637736181713653
2024-03-14,-0.00010667639788418978,0.00046154878954240736
2024-03-15,0.007125407793589349,-0.0013638669630056909
2024-03-18,-0.021176109778486822,0.00394467851487858
2024-03-19,-0.0034117203577219905,0.00012440864619767234
2024-03-20,-0.009225764816197095,0.003847130086733626
2024-03-21,0.008372041168488562,-0.0008807423506799031
2024-03-22,0.011086147559308203,-0.0008347859602724999
2024-03-25,0.0063374848956328275,-0.00665924571875949
2024-03-26,4.998242072906732e-06,-0.0028253058231748657
2024-03-27,0.0139311378277351,0.004597769099468518
2024-03-28,0.008211133002958318,0.0004644523537779202
2024-03-29,0.009192591371936934,0.001896955011092987
2024-04-01,-0.01043183008099838,0.0006734521949974284
2024-04-02,0.008368106189051653,-0.0022194734621792155
2024-04-03,-0.008009898287140332,0.0009884151978452437
2024-04-04,0.005680129131104156,0.0017680922651496613
2024-04-05,0.002422974064272731,-0.00012705505956657598
2024-04-08,-0.014238866451030079,0.0003900102352220855
2024-04-09,0.0034621817160301912,0.0003239237228978854
2024-04-10,0.0051686005227107035,-0.003154198639795053
2024-04-11,0.005336972281768918,0.0008215221291856606
2024-04-12,-0.0034738517203120457,0.0030461976639204035
2024-04-15,-0.0038676372110045773,-0.0007340891358115827
2024-04-16,-0.011404862014562363,0.0018901593652680265
2024-04-17,0.02192489156361764,-0.000534967612391647
2024-04-18,-0.0019139075271252235,-0.0026077995245464294
2024-04-19,-0.004951209241215464,0.0013225591001677411
2024-04-22,-0.0045273709642437,0.005788453199921712
2024-04-23,0.010590675334558633,-0.0005256572055382021
2024-04-24,-0.0012669019291871948,0.0006094642309192579
2024-04-25,-0.013401147423399354,-0.0022248979214288425
2024-04-26,-0.008341864814068624,-0.0005007258103697829
2024-04-29,-0.01829649807054817,0.0021444181648454497
2024-04-30,-0.0062051759423593245,-0.0015756718370409312
2024-05-01,0.011676473828259792,0.000435429334498807
2024-05-02,-0.010898012775443895,0.0005187839118918001
2024-05-03,-0.0005296035162674468,0.004211484328000926
2024-05-06,-0.008710922621087582,0.0006896604795365392
2024-05-07,0.002507407374444598,0.004230294698960434
2024-05-08,0.005231499668069612,-0.0011270344753962136
2024-05-09,-0.0023354327966269143,-0.0023991661868150286
2024-05-10,-0.021278874296503075,0.0004431827967080064
2024-05-13,0.002735031675438066,-0.0036194358084512116
2024-05-14,-0.005201047943575196,-9.006448296602031e-07
2024-05-15,-0.0015952360802382773,0.003216822913599981
2024-05-16,-0.006445648118867978,0.000689427996631551
2024-05-17,0.0033162698511165624,0.0023919227981233507
2024-05-20,0.005411698319558367,0.0004385744064171225
2024-05-21,-0.0036797291555800663,-0.001469849790241894
2024-05-22,0.016204997717262137,0.00016325277484118738
2024-05-23,-0.026069441382297835,0.001307665059330764
2024-05-24,-0.001555325265805619,0.002660796085768767
2024-05-27,-0.0022454088888556583,0.0014872299561193435
2024-05-28,-0.0031476497549114218,0.0010054492606060685
2024-05-29,0.003568276940842599,-0.0010307913153293467
2024-05-30,0.013753712757002472,0.0033010948039315312
2024-05-31,-0.01204903360132986,-0.004342597492414266
2024-06-03,0.01488431168492593,0.0021392274998667605
2024-06-04,-0.00898364137552446,-0.002758689955791417
2024-06-05,0.0027308475991955584,0.0020350126704068907
2024-06-06,0.006472097613572788,0.002964251348561131
2024-06-07,0.006526452344697202,0.0013932145703067415
2024-06-10,-0.007772141390586523,-0.0007289137997330532
2024-06-11,0.008722999439321207,-0.0019980480201653187
2024-06-12,0.012656896541384086,-0.0004819225739018428
2024-06-13,0.006400237871679593,0.000602172256516092
2024-06-14,0.0007392135769236633,-0.002700984354153042
2024-06-17,0.020176640014231445,7.864626952916245e-05
2024-06-18,0.008876328096575615,0.0009357372172650736
2024-06-19,-0.00022366995065520139,-7.123484836875189e-05
2024-06-20,0.0025499023752500525,-0.001362625678131597
2024-06-21,-0.008378881581740567,0.0012593271354875706
2024-06-24,-0.0012585506469773723,0.0007787652154122358
2024-06-25,-0.0006476483113978309,0.003611487737164781
2024-06-26,0.012911483412919292,0.0033945032926541445
2024-06-27,0.005722595762978922,0.002314579692162046
2024-06-28,0.0033370210230085104,-0.0005347765149625196
2024-07-01,0.002668960087194118,0.0004503111341873614
2024-07-02,-0.006178332640589666,0.0006252277841637505
2024-07-03,0.013517372314815663,0.00284958657385239
2024-07-04,-0.0017816864614745576,0.0020622634933896203
2024-07-05,-0.004361310980230982,-0.00017080775990461152
2024-07-08,0.0230397842554841,-0.0012871509705766385
2024-07-09,0.004192054735659666,-0.0015153258696936412
2024-07-10,-0.008597061727593646,0.0020683574531587326
2024-07-11,0.00920944099254842,-0.00017009273029729413
2024-07-12,-0.007645171599455148,-0.0032502601891286165
2024-07-15,0.02013215306864778,0.0012365181202291925
2024-07-16,0.002337840946049779,-0.002464441084002832
2024-07-17,0.0033906081558772298,0.0017388400141102056
2024-07-18,0.000798520580257051,-0.00018056986196815985
2024-07-19,-0.003534296711205221,0.002242973880767882
2024-07-22,-0.009906461114186573,2.5345245309223993e-05
2024-07-23,0.012515613492957892,0.0007690066445015815
2024-07-24,-0.00678020929819461,-0.0022128332998933805
2024-07-25,0.01718826761382269,-0.00024713577473127956
2024-07-26,-0.00616700690098791,0.0014541529796460715
2024-07-29,0.014686623443526274,-0.0010020027501069712
2024-07-30,-0.009313672917492232,-0.004448119867092171
2024-07-31,0.0005385134786741816,0.0013979812478239497
2024-08-01,-0.0058948146905622965,0.0028376340158477826
2024-08-02,-0.00819513770363358,-0.002019890865483329
2024-08-05,0.013791464279227068,0.0016270260191176469
2024-08-06,0.0009390637362536899,-0.0004149282508740639
2024-08-07,0.012168625847106389,0.0004384484373597682
2024-08-08,0.0027665424041795456,-0.0030336014296017395
2024-08-09,-0.005628675832715001,-0.0006315847175644231
2024-08-12,-0.011911347578309446,-0.00038660013625601815
2024-08-13,0.0007511513515866166,0.0017258222090181853
2024-08-14,-0.004899688242489177,-0.0005475800864032603
2024-08-15,0.0057995496571235355,-0.0037409639609040078
2024-08-16,0.003139964843422757,0.002016381187908592
2024-08-19,0.00043338498633303704,-0.002332528213013003
2024-08-20,0.017912803760083144,0.00010140465278931752
2024-08-21,-0.00028773195367369725,0.00016539917007318025
2024-08-22,0.0013396588300388463,-0.00037174636175464073
2024-08-23,-0.002149853447358326,-0.0002888328962575112
2024-08-26,-0.0009670689381389415,-0.004938521581668791
2024-08-27,0.00395178481809672,-0.0014097289946200544
2024-08-28,-0.005684947220985016,0.0018348631603034606
2024-08-29,0.00036444759033971424,0.0004929733839183678
2024-08-30,0.006902728796561014,0.0019598101840682175
2024-09-02,-0.010060843901639485,-0.0004029628811206748
2024-09-03,-0.008024649873551663,-0.0009989073336165008
2024-09-04,0.018298424546446538,0.0025380887953466115
2024-09-05,-0.00953703062696616,0.0005780695973687036
2024-09-06,0.0013563418037075663,0.004660825480777343
2024-09-09,0.007821201941644028,-0.0028606438584798826
2024-09-10,0.017987581725158273,0.001758677664756209
2024-09-11,0.021342631475996462,0.0008206485516432683
2024-09-12,-0.00887694314577866,0.001121590794065028
2024-09-13,-0.004764468194124622,0.002877363583949462
2024-09-16,-0.015526430671622068,-0.0033807622120304234
2024-09-17,0.004756682953434652,0.0017014763445916759
2024-09-18,0.008303081142302611,0.0010712107929059598
2024-09-19,-0.0028242666230940483,0.0003701873116434975
2024-09-20,-0.0042367059665645145,-0.0004940374571079608
2024-09-23,0.006048646503244673,0.000408015151334671
2024-09-24,0.002704938631907485,0.004344961008127268
2024-09-25,0.0019641132397964335,0.0003958693414602083
2024-09-26,-0.009976727673633327,0.0003801332570364578
2024-09-27,-0.004756996016367742,-0.000609235030531077
2024-09-30,-0.01900732045215859,-0.0008108937720927846
2024-10-01,-0.009558129777034305,0.0032017809758586495
2024-10-02,0.02442177723292349,-9.910201428167618e-05
2024-10-03,0.017283860231608737,-0.00038900384990367203
2024-10-04,-0.0026585625936722166,-6.105777327747381e-05
2024-10-07,0.013324429649300695,0.0003023689201484908
2024-10-08,-0.0028518716272501613,0.001009075030858066
2024-10-09,0.0028140523835479317,-0.0017153939138747618
2024-10-10,-0.004954273957560703,-0.0002670226866316235
2024-10-11,-0.0024433842221427905,-0.002101256572595767
2024-10-14,-0.008570102552828389,-0.001427429850543641
2024-10-15,0.013176070248934864,-0.0018882730621349363
2024-10-16,0.0028417463495579547,0.0008952466777772686
2024-10-17,-0.012816259834466652,-0.00027837694961976747
2024-10-18,0.009412113015385838,-0.001875514885957419
2024-10-21,0.0008034286184767946,-0.003375176213089406
2024-10-22,0.013593856484783062,0.0028171652890165823
2024-10-23,0.0036295826794698646,-0.00011007553829260849
2024-10-24,0.0034116370972704724,0.0019389316552854323
2024-10-25,-0.010876959296315398,-0.002945154360400527
2024-10-28,-0.012854921778992183,-0.0033343695086941977
2024-10-29,-0.009488493763028452,0.004382541947464158
2024-10-30,0.0011441031915021538,0.0008353742436487427
2024-10-31,-0.005498366902417522,-0.0027383204986796373
2024-11-01,-0.010119257234997852,-0.001950074841515795
2024-11-04,-0.007279600734401951,-0.004378019532739496
2024-11-05,0.010429377524905427,0.0011168513873331236
2024-11-06,-0.00567502766729612,-0.00022642592688088662
2024-11-07,-0.016033852757821085,-0.0038716328598114975
2024-11-08,0.02538939244968096,-0.0023226108173278683
2024-11-11,0.014859509026620586,0.0004556611547634465
2024-11-12,-0.015451558082635219,-0.0006910861222791051
2024-11-13,0.005778085107248575,0.0018330703330409351
2024-11-14,0.0006849985267174419,-0.0029954786802011916
2024-11-15,0.0035082433521966636,-0.0027212107479932593
2024-11-18,0.0056078605090454006,0.0005321691365035953
2024-11-19,-0.0031140007363518072,-0.0006351091036248705
2024-11-20,0.012229763459773122,-0.003384913340736498
2024-11-21,0.019346321273178823,0.0034742051458364113
2024-11-22,-0.0021788332286179915,-0.001369008794007823
2024-11-25,-0.004585710114113033,-0.003918916475365043
2024-11-26,0.004683436289238107,-0.0020587050738808117
2024-11-27,-0.001496722999468179,-0.00041777239888736775
2024-11-28,-0.011644652347044862,0.0032991328897776485
2024-11-29,-0.0004172306892072724,0.00010992107392272452
2024-12-02,0.0008388793558152274,-0.0015301091042866602
2024-12-03,-0.01500822373614869,-0.0006202188556768952
2024-12-04,-0.005213302497609195,-0.0009898931893063162
2024-12-05,0.007526846449557737,-0.0012241855389621015
2024-12-06,-0.0002872883427195883,0.0024068613657224802
2024-12-09,-0.0049014682415567355,0.0032214678967019085
2024-12-10,0.006471266608590629,-0.002348345485889297
2024-12-11,0.0022983446521462336,0.0008317706611959369
2024-12-12,-0.0013029376917119558,0.0025391327155678384
2024-12-13,0.005784337029520489,-0.0004790884714011385
2024-12-16,0.0010999293707880907,-0.0014476234874321332
2024-12-17,-0.00945349884342959,0.001397868720582827
2024-12-18,-0.009794283460891822,0.00015722903388711742
2024-12-19,-0.011011097100046859,-7.448146946528031e-05
2024-12-20,0.01735527748404737,0.001809976408777578
2024-12-23,-0.00047683971134091603,-0.000796911701031429
2024-12-24,-0.01728279543270868,-0.0001249649779402501
2024-12-25,0.010925889968738148,0.0008727626153936227
2024-12-26,-0.004200871199292841,0.0033367348834425926
2024-12-27,0.01106578046875117,-0.00048080488775682263
2024-12-30,0.005111457033874837,0.0003286336156168028
2024-12-31,0.0010656158793988103,-0.003730087512552109
